p1x	p1y	p1z	p2x	p2y	p2z	p3x	p3y	p3z	mu1	mu2	mu3	mu4
-79.78931	-27.05061	15.6929	-12.45501	-34.37163	21.86036	92.24432	61.42224	-37.55326	0.5	-0.5	0.5	-0.5
96.28954	-10.56038	-22.88974	-100.0398	48.2627	-11.64584	3.750306	-37.70233	34.53558	-0.5	0.5	0.5	-0.5
-102.1652	-94.29548	29.24431	55.16313	27.7695	-29.25783	47.00206	66.52598	0.01351501	0.5	-0.5	0.5	-0.5
-3.195299	-62.75286	126.2645	9.999219	-13.38535	-84.93277	-6.80392	76.13821	-41.3317	0.5	-0.5	0.5	-0.5
-113.2085	-1.545908	7.644791	53.14222	-51.93679	-1.646128	60.06624	53.4827	-5.998663	0.5	-0.5	0.5	-0.5
19.94541	68.44915	54.62797	-27.0429	-5.940005	4.264298	7.097498	-62.50914	-58.89226	0.5	-0.5	0.5	-0.5
-52.24337	28.55236	65.88982	18.28449	-13.16616	-21.01455	33.95888	-15.38621	-44.87527	0.5	-0.5	0.5	-0.5
-7.91328	-35.05066	-127.2702	-27.18737	3.370157	53.0257	35.10065	31.68051	74.24446	-0.5	0.5	0.5	-0.5
26.06955	-152.6808	-37.49991	-40.68774	65.13472	32.87465	14.6182	87.54609	4.625265	0.5	-0.5	0.5	-0.5
-41.47775	76.17086	65.25605	4.758545	-69.21177	-46.75276	36.71921	-6.959096	-18.50329	-0.5	0.5	-0.5	0.5
76.73524	-54.23966	-85.19473	-18.10658	75.90017	59.01414	-58.62866	-21.66051	26.18059	0.5	-0.5	-0.5	0.5
-43.2713	-16.01036	150.2545	16.85497	25.09074	-54.35595	26.41632	-9.080383	-95.89856	0.5	-0.5	0.5	-0.5
-3.322667	-102.6903	102.5771	31.53465	58.76677	-63.39214	-28.21198	43.92356	-39.18492	-0.5	0.5	-0.5	0.5
135.6198	30.95321	-37.8348	-72.68562	-41.29497	45.46374	-62.93423	10.34176	-7.628941	0.5	-0.5	-0.5	0.5
-47.28729	-55.76021	31.04202	41.83947	87.76048	-48.68145	5.447819	-32.00028	17.63943	-0.5	0.5	0.5	-0.5
51.05867	-92.41974	-109.92	9.860181	19.65538	59.98484	-60.91885	72.76437	49.93517	0.5	-0.5	0.5	-0.5
-46.53781	-91.81148	-30.75414	-32.41721	54.35908	8.977536	78.95503	37.4524	21.77661	-0.5	0.5	-0.5	0.5
-75.03997	1.409018	8.477532	15.12301	7.392441	9.400644	59.91696	-8.80146	-17.87818	-0.5	0.5	-0.5	0.5
22.23966	121.1846	67.41393	-18.9079	-56.3815	-33.27343	-3.331757	-64.80315	-34.1405	0.5	-0.5	-0.5	0.5
-11.55727	9.977816	-8.85641	66.21447	60.43708	2.324635	-54.6572	-70.4149	6.531774	0.5	-0.5	0.5	-0.5
80.7613	-15.58494	-14.14541	-58.69267	-65.35958	-21.45857	-22.06863	80.94452	35.60397	-0.5	0.5	0.5	-0.5
-54.73093	-16.23434	-128.8186	21.36457	50.13727	81.74101	33.36636	-33.90293	47.07758	0.5	-0.5	0.5	-0.5
-37.38301	-14.92035	-30.76236	43.3122	24.34055	-5.903953	-5.929194	-9.420201	36.66631	0.5	-0.5	0.5	-0.5
-63.89343	12.72791	-13.35554	36.44125	-0.9709053	23.88071	27.45218	-11.75701	-10.52516	0.5	-0.5	0.5	-0.5
7.697837	-96.81159	-44.69571	-23.4966	87.84597	13.18442	15.79876	8.965623	31.51129	0.5	-0.5	0.5	-0.5
-14.19741	-22.92847	10.97876	23.21897	42.198	-38.18827	-9.021564	-19.26953	27.2095	0.5	-0.5	0.5	-0.5
65.19059	15.14354	-119.7539	-25.67659	5.244514	31.63135	-39.514	-20.38805	88.12259	-0.5	0.5	0.5	-0.5
4.121437	19.30032	-43.46533	29.16083	44.7158	43.93955	-33.28227	-64.01612	-0.4742249	0.5	-0.5	0.5	-0.5
-11.70729	71.2738	-13.89087	10.38086	-42.47448	9.035965	1.326426	-28.79933	4.854901	-0.5	0.5	-0.5	0.5
-38.96302	24.49177	-17.02072	-23.2627	66.41911	3.008448	62.22572	-90.91088	14.01227	0.5	-0.5	-0.5	0.5
12.87566	23.06266	45.77523	-16.79022	10.20173	-31.80777	3.914567	-33.26439	-13.96746	0.5	-0.5	0.5	-0.5
-76.6448	32.02792	89.48878	-4.893355	4.791917	-34.19258	81.53816	-36.81984	-55.2962	-0.5	0.5	-0.5	0.5
-56.46731	-37.72918	1.506998	12.17531	45.79109	22.0714	44.29199	-8.061902	-23.57839	0.5	-0.5	-0.5	0.5
76.49683	-40.79547	-23.36106	-31.04057	1.036721	24.86934	-45.45626	39.75875	-1.508284	-0.5	0.5	0.5	-0.5
-18.48405	-120.4617	-2.029306	47.63731	85.06918	8.649469	-29.15326	35.39256	-6.620163	0.5	-0.5	0.5	-0.5
122.8938	-84.11042	40.76025	-41.92927	42.50152	-44.5826	-80.96448	41.60889	3.822359	-0.5	0.5	-0.5	0.5
78.70387	-39.52067	94.80104	-45.87951	57.71642	-43.97832	-32.82436	-18.19575	-50.82272	-0.5	0.5	-0.5	0.5
-24.4492	-56.72399	133.6502	3.886385	23.13823	-41.36663	20.56282	33.58576	-92.28358	0.5	-0.5	-0.5	0.5
81.59192	9.121707	-21.1415	-74.49867	-8.725456	35.63362	-7.09325	-0.3962514	-14.49212	0.5	-0.5	0.5	-0.5
-49.89058	9.254089	-4.537215	24.56014	7.563188	36.63442	25.33044	-16.81728	-32.0972	-0.5	0.5	0.5	-0.5
-25.65196	-5.116194	-59.20253	-10.26694	-34.18528	-45.0224	35.9189	39.30147	104.2249	0.5	-0.5	0.5	-0.5
-83.60852	-50.69372	18.53356	5.419396	45.88138	-38.17089	78.18913	4.812333	19.63733	0.5	-0.5	0.5	-0.5
63.64585	56.38701	-6.876762	-50.20956	-0.1576324	24.25682	-13.43628	-56.22938	-17.38006	0.5	-0.5	0.5	-0.5
88.78495	-37.7977	-29.59833	-58.52644	87.23799	-4.107352	-30.25851	-49.44029	33.70568	0.5	-0.5	0.5	-0.5
66.30841	77.19196	-70.24763	-53.03974	-82.7687	16.92671	-13.26867	5.57674	53.32093	0.5	-0.5	0.5	-0.5
9.634383	26.04298	-117.659	7.85675	37.02077	59.44491	-17.49113	-63.06375	58.21404	-0.5	0.5	0.5	-0.5
-70.49269	106.3472	-42.8987	8.237392	-49.44069	56.56942	62.2553	-56.90647	-13.67072	0.5	-0.5	0.5	-0.5
11.05994	-107.9449	-43.00393	-22.73095	-1.760892	-14.2836	11.67101	109.7058	57.28753	-0.5	0.5	-0.5	0.5
57.66003	-100.4236	32.51094	-55.28564	92.0813	-7.795494	-2.374392	8.342326	-24.71544	0.5	-0.5	-0.5	0.5
25.18961	-66.70141	108.9598	-58.84017	47.81564	-49.15509	33.65056	18.88576	-59.80473	0.5	-0.5	0.5	-0.5
-3.902497	-85.28383	7.373578	51.09222	23.93909	-31.56361	-47.18972	61.34474	24.19003	-0.5	0.5	-0.5	0.5
34.12936	-24.56563	79.00419	-7.94282	-0.4013923	-16.99761	-26.18654	24.96703	-62.00658	0.5	-0.5	-0.5	0.5
23.46526	-16.84898	40.92409	-29.00011	-27.97586	-14.5627	5.534848	44.82484	-26.36138	-0.5	0.5	0.5	-0.5
102.5283	-23.26534	58.10273	-50.33556	59.80502	-27.98203	-52.1927	-36.53969	-30.1207	0.5	-0.5	0.5	-0.5
57.50206	-72.9939	-135.2587	-30.3117	56.67062	73.43131	-27.19037	16.32328	61.82739	-0.5	0.5	-0.5	0.5
-1.747609	25.11943	-99.56764	32.24386	33.9908	72.26075	-30.49626	-59.11023	27.30689	-0.5	0.5	-0.5	0.5
-102.8164	-43.44705	-75.67098	66.34775	2.598053	69.55611	36.46867	40.84899	6.114871	0.5	-0.5	-0.5	0.5
16.9647	35.80251	142.4006	15.2591	-10.64291	-90.26667	-32.2238	-25.1596	-52.13389	0.5	-0.5	0.5	-0.5
-88.51339	-0.5817094	-58.41849	110.7552	-32.47409	21.14151	-22.24179	33.0558	37.27698	-0.5	0.5	0.5	-0.5
-138.9285	44.61542	40.73772	104.1338	2.423422	-26.13361	34.79468	-47.03884	-14.60411	0.5	-0.5	0.5	-0.5
88.86855	-85.88877	33.01326	-27.24143	16.87143	1.102911	-61.62712	69.01734	-34.11617	0.5	-0.5	0.5	-0.5
35.7036	34.2035	77.79214	-8.535799	-69.14661	-13.65783	-27.1678	34.94311	-64.13432	0.5	-0.5	0.5	-0.5
-21.05647	-10.31379	-123.8361	31.50618	36.13907	48.3401	-10.44972	-25.82527	75.49597	0.5	-0.5	0.5	-0.5
21.34593	-13.71393	-28.51431	-51.08468	-16.47699	13.69583	29.73875	30.19092	14.81848	0.5	-0.5	0.5	-0.5
-25.74931	108.2585	-45.56879	49.85103	-4.70357	17.14712	-24.10172	-103.555	28.42167	-0.5	0.5	0.5	-0.5
87.97578	91.31265	-34.77215	2.610727	-64.68494	-17.84558	-90.58651	-26.62771	52.61773	0.5	-0.5	0.5	-0.5
76.24141	-9.965861	-5.471648	21.49708	21.99616	-2.565458	-97.73849	-12.0303	8.037106	-0.5	0.5	-0.5	0.5
-72.04997	-25.92583	40.53115	5.560743	9.281291	3.240644	66.48923	16.64454	-43.77179	0.5	-0.5	-0.5	0.5
-30.08504	-141.6097	52.46426	22.34369	79.82015	-3.991037	7.74135	61.78959	-48.47322	0.5	-0.5	0.5	-0.5
-0.8339375	92.06057	-55.07841	-3.475206	19.36288	-1.580158	4.309143	-111.4235	56.65856	-0.5	0.5	-0.5	0.5
63.54973	65.74317	111.9049	-24.99407	-27.34555	-10.19622	-38.55566	-38.39762	-101.7087	0.5	-0.5	-0.5	0.5
-26.93786	-30.40939	-1.532801	35.26587	7.340629	32.84388	-8.328015	23.06876	-31.31108	-0.5	0.5	0.5	-0.5
-103.0289	81.48124	48.46933	45.91603	-52.59505	-29.19346	57.11286	-28.88619	-19.27588	0.5	-0.5	0.5	-0.5
-26.5461	-53.16075	60.61576	22.56051	-9.668389	-44.1303	3.98559	62.82914	-16.48547	-0.5	0.5	-0.5	0.5
6.451573	0.4805425	-165.8119	-8.891546	13.66836	88.43841	2.439972	-14.14891	77.37351	-0.5	0.5	-0.5	0.5
-115.8669	0.8806294	3.619093	46.74899	-23.06788	21.49538	69.11789	22.18726	-25.11447	0.5	-0.5	-0.5	0.5
12.29166	-10.05781	58.46962	4.624543	-17.96221	-14.91112	-16.9162	28.02002	-43.55849	0.5	-0.5	0.5	-0.5
73.49483	-37.92923	-112.1396	-46.08894	-9.12868	48.04168	-27.40589	47.05791	64.09794	-0.5	0.5	0.5	-0.5
68.80296	23.89348	-17.42295	-26.8545	71.47392	-16.16546	-41.94846	-95.3674	33.58841	0.5	-0.5	0.5	-0.5
-137.0065	59.16961	-23.6812	78.70679	-56.48138	45.70189	58.29975	-2.68824	-22.02069	0.5	-0.5	0.5	-0.5
129.5415	-4.062808	-31.41535	-108.4553	25.42985	-16.40327	-21.08623	-21.36704	47.81862	0.5	-0.5	0.5	-0.5
51.72778	-21.11809	12.65628	9.571655	56.82112	-11.8309	-61.29943	-35.70302	-0.8253814	0.5	-0.5	0.5	-0.5
36.41278	-75.98155	7.464713	-13.31047	44.81088	-27.54449	-23.10231	31.17067	20.07978	0.5	-0.5	0.5	-0.5
112.8252	-40.99286	-17.62641	-48.91475	-29.85335	-7.082368	-63.91048	70.84621	24.70877	-0.5	0.5	0.5	-0.5
-122.5057	-3.445108	-16.87633	120.2872	-7.791106	13.1609	2.218467	11.23621	3.715437	0.5	-0.5	0.5	-0.5
-22.96025	-91.31772	55.43411	29.73288	80.80567	-54.3508	-6.772628	10.51206	-1.083314	-0.5	0.5	-0.5	0.5
-63.04418	17.76237	35.45417	56.31384	21.74491	-58.06458	6.730338	-39.50728	22.61041	0.5	-0.5	-0.5	0.5
-46.30038	27.94804	-47.7697	54.81462	4.273302	34.82172	-8.514242	-32.22134	12.94798	0.5	-0.5	0.5	-0.5
51.533	-13.39414	73.56816	-19.34629	-5.896919	-29.04435	-32.18672	19.29106	-44.52381	-0.5	0.5	-0.5	0.5
20.20199	36.72036	11.77106	13.54274	-8.456882	7.547384	-33.74473	-28.26348	-19.31845	0.5	-0.5	-0.5	0.5
29.83386	5.815883	-148.4768	-8.161677	28.66338	57.67274	-21.67218	-34.47926	90.80403	-0.5	0.5	0.5	-0.5
73.32445	-90.0342	15.61353	-65.50509	68.83216	-7.438287	-7.81936	21.20204	-8.175241	0.5	-0.5	0.5	-0.5
-56.31931	-0.5436557	-0.4550918	40.47958	-10.90638	-31.21448	15.83973	11.45003	31.66957	-0.5	0.5	-0.5	0.5
34.83308	103.7006	-76.05241	-40.08913	-73.62356	35.36795	5.256048	-30.07699	40.68446	-0.5	0.5	-0.5	0.5
-91.25907	21.00284	97.68227	58.04433	-18.47727	-59.31271	33.21474	-2.525569	-38.36956	0.5	-0.5	-0.5	0.5
-62.32509	56.48787	119.0831	22.62229	-28.90071	-98.12729	39.7028	-27.58716	-20.95578	0.5	-0.5	0.5	-0.5
8.350194	-75.54038	73.105	-21.32457	12.0639	-27.70714	12.97437	63.47647	-45.39786	-0.5	0.5	0.5	-0.5
14.66241	64.69905	-57.41781	-74.2702	-41.20068	53.85524	59.60779	-23.49837	3.562571	0.5	-0.5	0.5	-0.5
-81.23188	25.27043	58.23122	15.86979	13.38791	-20.58104	65.36208	-38.65834	-37.65019	0.5	-0.5	0.5	-0.5
33.1164	-23.06053	-112.9652	-53.95646	18.72545	51.36432	20.84006	4.335085	61.60092	0.5	-0.5	0.5	-0.5
-24.87514	12.01374	-117.8048	49.97514	4.112821	105.3929	-25.1	-16.12656	12.4119	0.5	-0.5	0.5	-0.5
-27.10546	32.74398	36.27549	28.75408	-14.97308	-45.43177	-1.64862	-17.7709	9.156286	0.5	-0.5	0.5	-0.5
89.24337	45.22336	-31.40234	-8.170636	-36.78842	-15.70127	-81.07273	-8.434938	47.1036	-0.5	0.5	0.5	-0.5
69.03423	4.77648	-123.6847	-79.82965	5.662685	52.6223	10.79541	-10.43916	71.06239	0.5	-0.5	0.5	-0.5
-119.4458	38.24268	45.35935	84.46942	27.77058	-49.15826	34.97642	-66.01326	3.798909	-0.5	0.5	-0.5	0.5
45.00358	-79.56222	-21.9084	27.18446	56.63122	30.00361	-72.18803	22.931	-8.095214	0.5	-0.5	-0.5	0.5
27.57113	105.7449	1.502906	56.29888	-45.53328	5.664491	-83.87001	-60.21162	-7.167398	0.5	-0.5	0.5	-0.5
27.25533	81.4739	10.30569	-15.80377	-37.34891	-6.169041	-11.45156	-44.12499	-4.136651	-0.5	0.5	-0.5	0.5
-70.53936	-19.09414	-110.7844	15.51045	33.12405	31.79601	55.02891	-14.02991	78.98839	0.5	-0.5	-0.5	0.5
-118.5448	57.11337	17.18166	107.8678	-22.23047	4.612485	10.67702	-34.88289	-21.79414	-0.5	0.5	0.5	-0.5
68.24432	23.63156	1.066654	-79.57184	25.34966	-20.53072	11.32751	-48.98122	19.46406	0.5	-0.5	0.5	-0.5
48.10048	40.99881	-23.83991	-1.27443	-44.89366	40.13629	-46.82605	3.894853	-16.29638	-0.5	0.5	-0.5	0.5
-124.0539	-31.08665	-47.05761	67.26935	3.942942	53.34283	56.78455	27.14371	-6.285226	-0.5	0.5	-0.5	0.5
-85.15075	-66.50087	1.329798	-27.131	32.1379	3.793098	112.2818	34.36297	-5.122897	0.5	-0.5	-0.5	0.5
-115.5569	-84.04863	-15.10782	96.7114	16.29354	-5.113844	18.84548	67.75509	20.22166	0.5	-0.5	0.5	-0.5
-7.517735	-27.8286	32.9512	-29.10323	-8.721832	-19.73249	36.62096	36.55043	-13.21871	-0.5	0.5	0.5	-0.5
134.2309	-50.50941	-24.99497	-66.87129	72.49376	34.86432	-67.35966	-21.98435	-9.86935	0.5	-0.5	0.5	-0.5
-55.17252	-68.55879	-100.744	38.42498	26.22129	96.0544	16.74755	42.3375	4.689557	0.5	-0.5	0.5	-0.5
75.86616	11.65134	-88.59287	-29.51958	2.632768	7.950677	-46.34659	-14.2841	80.64219	0.5	-0.5	0.5	-0.5
46.46262	-39.81031	-13.30388	-57.16059	23.26953	9.077619	10.69797	16.54077	4.226262	0.5	-0.5	0.5	-0.5
75.90216	-30.06499	24.03754	-43.1528	9.272518	-35.05415	-32.74935	20.79247	11.01661	0.5	-0.5	0.5	-0.5
13.75291	93.86942	-18.64696	-36.09685	-75.61356	35.90207	22.34394	-18.25586	-17.25511	-0.5	0.5	0.5	-0.5
30.96674	-70.30664	41.92545	-49.41532	14.94732	2.926364	18.44859	55.35933	-44.85181	0.5	-0.5	0.5	-0.5
-64.57503	92.19576	-2.104226	76.7096	-81.35288	14.54914	-12.13457	-10.84288	-12.44492	-0.5	0.5	-0.5	0.5
-15.36466	127.6972	-52.28637	-30.01984	-46.10935	51.63374	45.3845	-81.5879	0.6526258	0.5	-0.5	-0.5	0.5
27.144	-35.01866	-147.0289	-22.22809	24.12322	51.53921	-4.915914	10.89544	95.48973	0.5	-0.5	0.5	-0.5
52.84306	48.53711	81.743	-27.70497	-30.89384	-63.1949	-25.13809	-17.64326	-18.5481	-0.5	0.5	-0.5	0.5
51.15896	138.6708	-16.91805	-15.24997	-102.8711	-18.88771	-35.90899	-35.79969	35.80576	0.5	-0.5	-0.5	0.5
7.346203	-9.921034	66.40771	-10.3196	-13.08674	-42.92353	2.973393	23.00777	-23.48419	-0.5	0.5	0.5	-0.5
-133.7522	26.22282	-62.05599	96.06006	11.01369	45.64659	37.69211	-37.23651	16.4094	0.5	-0.5	0.5	-0.5
31.48853	55.09912	137.417	-19.02999	-25.05414	-26.30458	-12.45854	-30.04499	-111.1124	-0.5	0.5	-0.5	0.5
48.94073	6.722806	-27.47439	-57.5051	4.803379	4.546653	8.564369	-11.52619	22.92774	-0.5	0.5	-0.5	0.5
-34.61188	-35.80094	1.764596	7.688308	1.715267	10.14544	26.92357	34.08567	-11.91004	0.5	-0.5	-0.5	0.5
-15.70949	134.7702	-71.04176	27.6369	-72.5887	8.610076	-11.92741	-62.18153	62.43168	0.5	-0.5	0.5	-0.5
86.49404	-118.5548	-35.35918	-24.5285	45.2275	20.32654	-61.96554	73.32726	15.03263	-0.5	0.5	0.5	-0.5
-95.23773	-20.48309	-57.42596	100.4495	14.66018	1.67586	-5.211782	5.822908	55.7501	0.5	-0.5	0.5	-0.5
83.86893	102.7408	8.586102	-16.52209	-46.8204	20.45986	-67.34684	-55.92042	-29.04596	0.5	-0.5	0.5	-0.5
-1.896132	53.69077	106.2005	-27.30159	-30.85434	-89.32566	29.19772	-22.83643	-16.87485	0.5	-0.5	0.5	-0.5
2.996029	-34.9903	76.76387	5.840853	36.53103	-19.65906	-8.836882	-1.540727	-57.10481	0.5	-0.5	0.5	-0.5
-0.1106502	150.2088	-24.73106	-23.00648	-107.1391	6.913778	23.11713	-43.06966	17.81729	0.5	-0.5	0.5	-0.5
-3.7783	-13.51255	-120.8197	-29.09238	17.5424	115.062	32.87068	-4.029847	5.757683	-0.5	0.5	0.5	-0.5
3.659584	140.2368	14.3071	23.49167	-31.64777	10.91754	-27.15125	-108.589	-25.22465	0.5	-0.5	0.5	-0.5
25.40055	10.75921	-34.29948	-10.98799	3.924315	65.03375	-14.41256	-14.68353	-30.73427	-0.5	0.5	-0.5	0.5
66.45533	123.2981	-75.90177	-11.73959	-47.58467	54.24587	-54.71574	-75.71338	21.6559	0.5	-0.5	-0.5	0.5
58.83486	43.08022	-105.5556	-18.65276	-58.29167	75.30748	-40.1821	15.21145	30.24811	0.5	-0.5	0.5	-0.5
-22.02017	-133.5304	66.88928	40.95034	99.05177	-18.27708	-18.93017	34.47866	-48.61219	-0.5	0.5	-0.5	0.5
91.62809	30.06184	100.4644	-84.4378	-18.89174	-64.72854	-7.190288	-11.17011	-35.73584	0.5	-0.5	-0.5	0.5
37.71609	-59.38197	-125.0171	-26.56499	65.03273	69.53049	-11.1511	-5.650757	55.4866	-0.5	0.5	0.5	-0.5
70.3338	46.14596	16.63977	-62.9777	-39.42134	-15.86603	-7.356098	-6.72462	-0.7737443	0.5	-0.5	0.5	-0.5
-3.360606	39.55629	-30.93698	10.93407	-1.423072	52.74852	-7.573459	-38.13322	-21.81154	-0.5	0.5	-0.5	0.5
14.95114	-14.9096	17.96385	-13.69656	-48.02405	-21.48469	-1.254587	62.93366	3.520835	-0.5	0.5	-0.5	0.5
-3.219965	-45.56936	110.8336	-12.39101	48.20058	2.346242	15.61097	-2.631218	-113.1799	0.5	-0.5	-0.5	0.5
-70.05125	19.35359	22.22863	49.93621	67.54108	-30.88544	20.11503	-86.89468	8.656808	0.5	-0.5	0.5	-0.5
-44.62311	98.65439	29.35706	27.99582	4.0732	-47.09737	16.62729	-102.7276	17.74031	-0.5	0.5	0.5	-0.5
-125.5582	-80.39127	-27.43788	96.38345	25.58813	27.12218	29.17471	54.80315	0.3157065	0.5	-0.5	0.5	-0.5
7.762959	-42.71402	82.15306	-10.47352	16.07617	-76.92864	2.710564	26.63785	-5.224413	0.5	-0.5	0.5	-0.5
-58.28824	-17.71234	86.23013	-18.8546	-1.894629	-77.39428	77.14284	19.60697	-8.835851	0.5	-0.5	0.5	-0.5
67.03592	-65.3232	11.26371	-81.60306	61.03844	7.846524	14.56713	4.284759	-19.11023	0.5	-0.5	0.5	-0.5
-54.02192	-101.4355	60.10319	23.71848	46.09573	-26.27997	30.30344	55.3398	-33.82322	0.5	-0.5	0.5	-0.5
-114.7754	28.2954	-77.96077	27.39585	-36.85425	56.44396	87.37959	8.558849	21.51681	-0.5	0.5	0.5	-0.5
-32.09881	-51.46888	111.4166	63.08054	9.250683	-34.84402	-30.98173	42.21819	-76.57255	0.5	-0.5	0.5	-0.5
84.48482	-20.08599	-21.30333	-122.5306	25.2781	15.7058	38.04583	-5.192109	5.597531	-0.5	0.5	-0.5	0.5
-73.2231	11.02094	146.0806	45.70924	-18.2931	-95.32948	27.51386	7.272164	-50.75115	0.5	-0.5	-0.5	0.5
-29.96829	102.3547	112.1664	5.836245	-55.78937	-40.66219	24.13205	-46.56532	-71.50421	0.5	-0.5	0.5	-0.5
-10.33392	24.26862	18.19153	30.08024	-31.55353	-39.39706	-19.74632	7.284908	21.20553	-0.5	0.5	-0.5	0.5
84.34804	27.2271	-121.1213	-56.29481	-5.643899	57.60482	-28.05323	-21.5832	63.51643	0.5	-0.5	-0.5	0.5
5.022488	-48.86508	-112.2569	4.325673	34.44954	33.16468	-9.348161	14.41554	79.09222	-0.5	0.5	0.5	-0.5
22.69868	121.6568	-51.93553	-48.32392	-32.29743	37.69504	25.62525	-89.35933	14.24049	0.5	-0.5	0.5	-0.5
-55.46425	0.02539055	-121.1481	-13.87562	6.024498	27.121	69.33987	-6.049888	94.02707	-0.5	0.5	-0.5	0.5
108.4986	9.332413	116.7469	-69.34907	12.03646	-75.59229	-39.14953	-21.36888	-41.1546	-0.5	0.5	-0.5	0.5
-69.22044	50.78806	-94.91567	-5.916683	-59.70768	58.85221	75.13712	8.919614	36.06345	0.5	-0.5	-0.5	0.5
54.2145	-102.3739	-19.34892	-10.33499	74.65424	51.53915	-43.87951	27.71965	-32.19023	0.5	-0.5	0.5	-0.5
-81.6868	73.65395	-86.6067	31.51507	-18.6561	29.86414	50.17172	-54.99785	56.74256	-0.5	0.5	0.5	-0.5
-25.38026	23.55868	77.53582	31.9576	-3.35336	-57.66931	-6.577344	-20.20532	-19.86651	0.5	-0.5	0.5	-0.5
64.10123	56.92069	-4.506575	6.620961	1.505441	-10.94786	-70.72219	-58.42613	15.45444	0.5	-0.5	0.5	-0.5
7.541355	-96.76502	21.87064	0.5245864	103.1449	12.95907	-8.065941	-6.379911	-34.82971	0.5	-0.5	0.5	-0.5
-89.92586	77.7179	-8.483693	53.08073	26.0133	15.50368	36.84513	-103.7312	-7.019986	0.5	-0.5	0.5	-0.5
104.6439	-62.81481	-96.424	-47.84252	55.98482	45.45749	-56.80136	6.829993	50.96652	0.5	-0.5	0.5	-0.5
-92.40422	-99.52392	3.513069	36.38926	8.19278	1.682823	56.01497	91.33114	-5.195893	-0.5	0.5	0.5	-0.5
-78.59777	-59.06438	3.258284	76.44028	26.11846	-21.33282	2.157498	32.94591	18.07454	0.5	-0.5	0.5	-0.5
-79.43903	-42.83582	132.7481	35.39909	-2.188125	-71.33934	44.03994	45.02394	-61.40877	-0.5	0.5	-0.5	0.5
-84.13194	-68.3239	14.40906	90.29453	-17.63027	9.724451	-6.162581	85.95417	-24.13351	0.5	-0.5	-0.5	0.5
-46.08976	-39.31059	-135.3825	40.65216	27.61124	61.51727	5.437601	11.69935	73.8652	0.5	-0.5	0.5	-0.5
16.28449	-19.84491	81.05627	-14.24079	3.878485	-50.00993	-2.043699	15.96643	-31.04634	-0.5	0.5	-0.5	0.5
32.99641	161.0554	-4.742159	-9.845536	-88.8554	2.786466	-23.15088	-72.20005	1.955693	0.5	-0.5	-0.5	0.5
13.59933	18.58391	113.2866	8.913656	-7.234712	12.21044	-22.51299	-11.34919	-125.497	-0.5	0.5	0.5	-0.5
67.51011	87.12005	-15.65478	-93.44244	-35.4153	4.030158	25.93232	-51.70475	11.62462	0.5	-0.5	0.5	-0.5
-74.79115	-23.7922	48.35379	-3.616207	2.209809	-46.50145	78.40736	21.58239	-1.852343	-0.5	0.5	-0.5	0.5
8.788415	-15.81928	106.4354	-32.76131	2.19723	12.78094	23.97289	13.62205	-119.2164	-0.5	0.5	-0.5	0.5
12.95845	139.7378	-51.60901	-6.974168	-70.76996	33.66663	-5.984279	-68.96781	17.94238	0.5	-0.5	-0.5	0.5
118.2383	7.941878	5.17964	-26.21255	17.43262	15.85662	-92.02575	-25.3745	-21.03626	0.5	-0.5	0.5	-0.5
68.26405	-24.48078	82.25727	-39.19065	63.79241	-54.78866	-29.0734	-39.31164	-27.46861	-0.5	0.5	0.5	-0.5
46.63387	22.6041	0.5934558	-47.68224	11.90682	-0.515086	1.048374	-34.51093	-0.07836978	0.5	-0.5	0.5	-0.5
-90.5817	-33.6284	47.40887	24.94423	33.46441	-20.96288	65.63747	0.1639948	-26.44599	0.5	-0.5	0.5	-0.5
94.46132	118.0803	-49.06816	-63.378	-26.14902	33.27141	-31.08332	-91.93128	15.79675	0.5	-0.5	0.5	-0.5
-42.10541	56.97629	12.60805	46.7723	-73.85861	4.677131	-4.666885	16.88231	-17.28518	0.5	-0.5	0.5	-0.5
67.66868	89.91348	-51.4805	21.82736	-51.44711	56.83233	-89.49604	-38.46637	-5.351826	0.5	-0.5	0.5	-0.5
-37.70178	-60.05702	-31.42521	86.42788	36.9885	25.70207	-48.72609	23.06852	5.72314	-0.5	0.5	0.5	-0.5
2.399902	-53.45735	123.7291	-8.422304	27.38492	-41.28792	6.022402	26.07244	-82.44119	0.5	-0.5	0.5	-0.5
56.74006	-20.73676	-16.64957	-115.0169	-4.246021	0.8806351	58.27687	24.98278	15.76893	-0.5	0.5	-0.5	0.5
-18.36135	-11.87513	-118.7896	-4.088698	6.887749	98.43835	22.45005	4.987385	20.35127	0.5	-0.5	-0.5	0.5
51.39374	1.91418	95.55329	-43.68171	-22.81706	-45.11548	-7.712032	20.90288	-50.4378	0.5	-0.5	0.5	-0.5
-7.8141	-43.03251	49.71154	1.280589	-22.80231	-49.62982	6.533511	65.83482	-0.08172662	-0.5	0.5	-0.5	0.5
32.14615	42.79841	-37.08265	15.5479	-80.63155	21.63738	-47.69406	37.83314	15.44527	0.5	-0.5	-0.5	0.5
71.35944	-99.57055	-37.13855	-76.33767	88.5929	28.00435	4.978232	10.97765	9.134206	-0.5	0.5	0.5	-0.5
73.0279	-134.8434	37.31176	-49.07794	69.87393	14.63054	-23.94996	64.96947	-51.9423	0.5	-0.5	0.5	-0.5
