nosym
-28	28	29
-6	6	7
-150	100	126
-0.00184471	-0.0116081	-0.00483972	
-0.00190741	-0.0125233	-0.00507786	
-0.00205303	-0.0136173	-0.00532418	
-0.00214818	-0.0147799	-0.00557682	
-0.00225267	-0.0160618	-0.00585171	
-0.00238538	-0.0174501	-0.00615097	
-0.0025115	-0.0190333	-0.00648352	
-0.00264219	-0.0207306	-0.00682073	
-0.00278177	-0.022662	-0.00720853	
-0.00293573	-0.0247857	-0.00761673	
-0.00307155	-0.0271232	-0.0080412	
-0.00325003	-0.0297041	-0.0085556	
-0.0034063	-0.0326179	-0.00908095	
-0.00359935	-0.0358733	-0.00968415	
-0.00381914	-0.0395034	-0.010345	
-0.00401038	-0.0435519	-0.0111659	
-0.00421503	-0.0481277	-0.0119828	
-0.00441292	-0.0532816	-0.0128946	
-0.00468237	-0.0590076	-0.0140658	
-0.00492077	-0.0654319	-0.0153746	
-0.00523794	-0.0727551	-0.0168553	
-0.00551575	-0.0809453	-0.0185073	
-0.00586101	-0.090264	-0.0206792	
-0.00617762	-0.100817	-0.0230071	
-0.0066018	-0.112834	-0.0257754	
-0.00697065	-0.126289	-0.0290305	
-0.00750019	-0.141939	-0.0330634	
-0.00793252	-0.159907	-0.0377925	
-0.00839907	-0.180485	-0.0431888	
-0.00902413	-0.204026	-0.0500964	
-0.00970319	-0.231452	-0.0576543	
-0.0100684	-0.263231	-0.067892	
-0.0105468	-0.300215	-0.0799268	
-0.0108265	-0.343199	-0.0947125	
-0.0100389	-0.395166	-0.111985	
-0.00754211	-0.456469	-0.136669	
0.00214934	-0.529857	-0.160873	
0.0122447	-0.614048	-0.182853	
0.0205988	-0.711722	-0.203794	
0.0242702	-0.82323	-0.222493	
0.0245094	-0.949087	-0.235784	
0.022915	-1.08681	-0.232332	
0.019057	-1.21639	-0.196526	
0.0135383	-1.30831	-0.134592	
0.00851597	-1.35364	-0.0784519	
0.00550652	-1.37301	-0.0413587	
0.0038605	-1.37974	-0.0204429	
0.00323945	-1.38261	-0.00780482	
0.00309438	-1.38334	0.000656714	
0.00313305	-1.38241	0.00921713	
0.00368521	-1.3793	0.0224219	
0.00529231	-1.37106	0.0447984	
0.00801674	-1.34997	0.0837452	
0.0120831	-1.3004	0.14264	
0.0167912	-1.2011	0.199781	
0.0203557	-1.07049	0.230117	
0.0224758	-0.938403	0.228369	
0.0245113	-0.816579	0.210411	
0.0239423	-0.71312	0.190088	
0.0212775	-0.62117	0.16901	
0.0167757	-0.541031	0.151334	
0.00946115	-0.470104	0.135123	
0.00269479	-0.408322	0.1171	
-0.00489388	-0.354491	0.102181	
-0.00896122	-0.308729	0.084107	
-0.0100241	-0.269947	0.0707523	
-0.00954706	-0.237008	0.0600128	
-0.0089494	-0.208713	0.0517385	
-0.00843571	-0.18414	0.0445011	
-0.00803603	-0.163241	0.0385816	
-0.00748409	-0.144887	0.0339567	
-0.00702968	-0.128925	0.0298569	
-0.00665288	-0.114955	0.0263562	
-0.00628385	-0.102552	0.0234831	
-0.00591434	-0.0918651	0.0210878	
-0.00557289	-0.0823323	0.0190407	
-0.00532718	-0.0738997	0.0171979	
-0.00498953	-0.0664499	0.0157014	
-0.00473656	-0.0598595	0.0143256	
-0.00449984	-0.0540037	0.0131949	
-0.00422396	-0.0487348	0.0121737	
-0.00405986	-0.04411	0.0113264	
-0.00384258	-0.0399928	0.010542	
-0.00364867	-0.0362743	0.00984453	
-0.0034643	-0.0329671	0.00923025	
-0.00327862	-0.0299921	0.00866734	
-0.00311886	-0.027351	0.008175	
-0.00297144	-0.0249531	0.00771329	
-0.00279679	-0.0228108	0.00730303	
-0.00268648	-0.020858	0.00690195	
-0.00253459	-0.0191364	0.00656388	
-0.00240907	-0.0175499	0.00623943	
-0.00228951	-0.0161068	0.00595297	
-0.00217717	-0.0148205	0.00563404	
-0.00207208	-0.0136571	0.00539927	
-0.00196842	-0.0125964	0.00513874	
-0.00186961	-0.0116042	0.00487427	
-0.0017662	-0.0107213	0.00467428	
-0.00167982	-0.00993393	0.00442298	
-0.000507281	-0.00185705	-0.00162576	
-0.000535085	-0.00198905	-0.00173365	
-0.000562987	-0.00211682	-0.00179895	
-0.000588423	-0.0022573	-0.00186495	
-0.000616611	-0.00239982	-0.00194984	
-0.000638751	-0.00253408	-0.00204368	
-0.000678301	-0.00269251	-0.00211605	
-0.000727369	-0.00286651	-0.00220954	
-0.000750671	-0.00306133	-0.00230687	
-0.000782243	-0.00326321	-0.00241975	
-0.00081875	-0.0034654	-0.00252204	
-0.000863813	-0.00368547	-0.00261688	
-0.000912586	-0.00391644	-0.00270844	
-0.000974924	-0.00419363	-0.00287473	
-0.00103744	-0.00449197	-0.00303221	
-0.00108027	-0.0048038	-0.00318483	
-0.00112705	-0.00510413	-0.00332323	
-0.00118834	-0.00543921	-0.00344033	
-0.00127798	-0.00587798	-0.00364769	
-0.00131739	-0.00630846	-0.00381299	
-0.00139779	-0.00677423	-0.0039889	
-0.00148148	-0.0072828	-0.00420901	
-0.00155979	-0.00783981	-0.00441923	
-0.00165468	-0.00843294	-0.0046587	
-0.00172748	-0.00910114	-0.00488554	
-0.00181918	-0.00979906	-0.00517311	
-0.00192987	-0.0105871	-0.00545165	
-0.00203112	-0.0114483	-0.00574385	
-0.00215241	-0.0123766	-0.00604715	
-0.00227927	-0.013432	-0.0064302	
-0.00238992	-0.0145817	-0.00676647	
-0.00252887	-0.0158271	-0.00719928	
-0.00268184	-0.0172226	-0.00763439	
-0.00281844	-0.0187654	-0.00811513	
-0.00299267	-0.0204699	-0.00861865	
-0.00317514	-0.0223425	-0.00921207	
-0.00334848	-0.0244147	-0.00983538	
-0.00355038	-0.026729	-0.0105006	
-0.00375932	-0.0292834	-0.0112686	
-0.00397025	-0.032133	-0.0121456	
-0.00421267	-0.0353174	-0.0130648	
-0.0044488	-0.0388202	-0.0141748	
-0.00476601	-0.0428241	-0.015347	
-0.00502161	-0.0472258	-0.0167017	
-0.00535312	-0.0522387	-0.0183048	
-0.00570666	-0.057781	-0.020058	
-0.00606238	-0.0641007	-0.0220808	
-0.00650157	-0.0711028	-0.0243897	
-0.00692556	-0.0790205	-0.027082	
-0.00741138	-0.0880007	-0.0302864	
-0.00789164	-0.0981495	-0.0340815	
-0.00844998	-0.109596	-0.0383218	
-0.00909204	-0.122555	-0.0432564	
-0.00986088	-0.137474	-0.0492438	
-0.0105297	-0.15447	-0.0561931	
-0.0115097	-0.173981	-0.0648247	
-0.0122708	-0.196358	-0.0748002	
-0.0129715	-0.222201	-0.0864712	
-0.014064	-0.252064	-0.100751	
-0.0153536	-0.286419	-0.118266	
-0.0151324	-0.32785	-0.139949	
-0.0157085	-0.375059	-0.165634	
-0.0107014	-0.431296	-0.200978	
0.00208508	-0.499988	-0.237036	
0.0154096	-0.578949	-0.270646	
0.0267111	-0.672736	-0.306634	
0.0334373	-0.784072	-0.344968	
0.0389529	-0.92035	-0.379433	
0.0372614	-1.09681	-0.396639	
0.0301065	-1.29136	-0.333155	
0.0194094	-1.39878	-0.193629	
0.012172	-1.41071	-0.0928688	
0.00778858	-1.40233	-0.0433065	
0.00571053	-1.39501	-0.0197948	
0.00500018	-1.39106	-0.00738624	
0.00491017	-1.39029	0.000505112	
0.00537441	-1.39163	0.00884575	
0.0056905	-1.39612	0.0219488	
0.00804151	-1.40339	0.0479078	
0.0112825	-1.41125	0.102167	
0.0184961	-1.39135	0.211534	
0.0292272	-1.2676	0.346611	
0.0333494	-1.06898	0.389701	
0.0353942	-0.904688	0.364077	
0.0354769	-0.776691	0.324254	
0.0323583	-0.671736	0.2866	
0.0260735	-0.584201	0.252553	
0.0206649	-0.508513	0.223752	
0.0102909	-0.443478	0.199628	
0.00017629	-0.385927	0.172668	
-0.00734904	-0.336874	0.150124	
-0.0129756	-0.294286	0.125171	
-0.0136999	-0.258861	0.105616	
-0.0131826	-0.227254	0.0894624	
-0.0123693	-0.200544	0.0769076	
-0.0115023	-0.177641	0.0667368	
-0.0106056	-0.157864	0.0579606	
-0.00990405	-0.140395	0.0506382	
-0.00930436	-0.124966	0.0444247	
-0.00866333	-0.111612	0.0392462	
-0.00811761	-0.0998387	0.0348044	
-0.00752856	-0.0895723	0.0310286	
-0.00705258	-0.0803276	0.0277966	
-0.00658741	-0.0722107	0.0249594	
-0.00623456	-0.0650258	0.0225956	
-0.00579253	-0.0586189	0.0204264	
-0.00540206	-0.0529579	0.0186617	
-0.00512031	-0.0478857	0.017029	
-0.00483357	-0.0433664	0.0156716	
-0.00455397	-0.0393284	0.0144215	
-0.0042806	-0.0357	0.0133351	
-0.00403296	-0.0324685	0.0123342	
-0.00380354	-0.0295649	0.011454	
-0.00358893	-0.0269347	0.0106778	
-0.00338729	-0.024608	0.00996393	
-0.00320107	-0.0224936	0.00932988	
-0.00303145	-0.020593	0.00874872	
-0.00286087	-0.018863	0.00821302	
-0.00270494	-0.0173248	0.0077309	
-0.00254966	-0.0159077	0.0072894	
-0.00242046	-0.0146237	0.00686879	
-0.00228402	-0.0134727	0.00647886	
-0.00217162	-0.0124235	0.00616643	
-0.00203751	-0.0114415	0.00578952	
-0.00193374	-0.0105948	0.00550203	
-0.00184015	-0.00979433	0.00520702	
-0.00037126	-0.00202263	-0.000994678	
-0.000389549	-0.00213047	-0.0010255	
-0.000382993	-0.00226555	-0.00106949	
-0.000385504	-0.00238963	-0.00110518	
-0.00039259	-0.00252266	-0.00112818	
-0.00040031	-0.00271641	-0.00113359	
-0.000422045	-0.00289633	-0.00112407	
-0.000455499	-0.00306371	-0.0011456	
-0.000488953	-0.00323109	-0.00116713	
-0.000528	-0.0033914	-0.00118038	
-0.000555414	-0.00359771	-0.0012519	
-0.00057092	-0.00384418	-0.00123599	
-0.000575158	-0.00408884	-0.0012243	
-0.000590991	-0.00433915	-0.00121815	
-0.00062443	-0.00464805	-0.00125491	
-0.000636473	-0.00493051	-0.00122943	
-0.000663931	-0.00526679	-0.00124227	
-0.000675987	-0.00564147	-0.00121296	
-0.00072017	-0.00600768	-0.00117795	
-0.000720641	-0.00647253	-0.00117483	
-0.000756782	-0.0069116	-0.00111223	
-0.000775013	-0.00741226	-0.00105876	
-0.000803888	-0.00793536	-0.000993702	
-0.000818898	-0.0085084	-0.0008954	
-0.000842235	-0.00913723	-0.000819049	
-0.000870938	-0.00982025	-0.000676272	
-0.000889142	-0.0106057	-0.000529527	
-0.000891536	-0.0114438	-0.000365708	
-0.000906142	-0.0123315	-0.000151868	
-0.000910757	-0.0133208	0.000109506	
-0.000927139	-0.0143611	0.000368268	
-0.000922092	-0.01561	0.000718147	
-0.000916586	-0.0169295	0.0011106	
-0.000903215	-0.0183868	0.00156365	
-0.000884408	-0.0199965	0.00208886	
-0.000854953	-0.0217782	0.00269516	
-0.000814243	-0.0237563	0.00339384	
-0.000757723	-0.0259549	0.00419704	
-0.000692371	-0.0284003	0.0051226	
-0.000613614	-0.0311338	0.00618228	
-0.000506337	-0.0341845	0.00739927	
-0.000386569	-0.0376046	0.00878906	
-0.000244397	-0.0414406	0.0103734	
-6.88395e-05	-0.0457467	0.0121905	
0.000120843	-0.0505954	0.0142507	
0.000366606	-0.0560645	0.0166054	
0.00063792	-0.0622407	0.0192807	
0.000961359	-0.0692264	0.0223391	
0.00129745	-0.0771201	0.0258089	
0.00173803	-0.0860882	0.029786	
0.00217814	-0.0962698	0.0343264	
0.00270519	-0.107864	0.0395181	
0.00329074	-0.121053	0.0454907	
0.00393453	-0.136134	0.0523657	
0.00460992	-0.153361	0.0603445	
0.00537496	-0.173145	0.0696037	
0.00615931	-0.195902	0.0804133	
0.00690802	-0.222107	0.0931338	
0.00759784	-0.252509	0.108194	
0.00803897	-0.287856	0.12606	
0.00789787	-0.329107	0.14741	
0.0065254	-0.377351	0.17279	
0.00264212	-0.433935	0.202329	
-0.00430188	-0.500269	0.234746	
-0.0122818	-0.577816	0.269038	
-0.0196823	-0.668866	0.305953	
-0.0255754	-0.77725	0.345769	
-0.0293474	-0.911666	0.385084	
-0.030283	-1.08503	0.404369	
-0.0260507	-1.28319	0.347617	
-0.0169543	-1.39806	0.20641	
-0.0100032	-1.41278	0.0995507	
-0.00637991	-1.40365	0.0468841	
-0.00473598	-1.39587	0.02174	
-0.00401932	-1.39171	0.0084253	
-0.00378604	-1.39057	-0.00044747	
-0.00395295	-1.39206	-0.00956457	
-0.00464681	-1.39663	-0.0237438	
-0.00620418	-1.40495	-0.0511571	
-0.00947584	-1.4131	-0.108962	
-0.0155889	-1.39051	-0.222777	
-0.0229662	-1.25931	-0.357925	
-0.0268134	-1.06156	-0.398049	
-0.0274755	-0.896851	-0.371511	
-0.0262766	-0.769996	-0.330485	
-0.023549	-0.667392	-0.29101	
-0.0197433	-0.581022	-0.256193	
-0.0149231	-0.506826	-0.225858	
-0.00910713	-0.442345	-0.199018	
-0.00324838	-0.386191	-0.174271	
0.00167898	-0.337449	-0.151442	
0.00492955	-0.295292	-0.130373	
0.00619712	-0.258906	-0.111825	
0.00627795	-0.227514	-0.0960844	
0.00585107	-0.200422	-0.0828249	
0.00525048	-0.176977	-0.0715783	
0.00460093	-0.156625	-0.0619922	
0.00394019	-0.138897	-0.0537682	
0.00331132	-0.12343	-0.0466643	
0.0027444	-0.109883	-0.0405214	
0.00222701	-0.098013	-0.03517	
0.00175879	-0.0875883	-0.0305038	
0.00134462	-0.0784102	-0.0264278	
0.000978624	-0.0703258	-0.0228621	
0.000659227	-0.0631834	-0.0197335	
0.000382186	-0.0568738	-0.0169845	
0.000148998	-0.0512896	-0.0145754	
-5.72356e-05	-0.0463426	-0.0124615	
-0.000230604	-0.0419447	-0.0106037	
-0.000380863	-0.0380369	-0.00898018	
-0.000502862	-0.0345526	-0.00756005	
-0.000607388	-0.031444	-0.00631613	
-0.000692217	-0.0286639	-0.0052301	
-0.000763224	-0.0261754	-0.00428554	
-0.00081456	-0.0239407	-0.003463	
-0.000855453	-0.0219312	-0.00274861	
-0.000885848	-0.0201214	-0.00212892	
-0.000906929	-0.0184885	-0.00159253	
-0.000920763	-0.0170144	-0.0011293	
-0.00092677	-0.015678	-0.000732201	
-0.000925058	-0.0144291	-0.000378085	
-0.000919033	-0.0133666	-9.20507e-05	
-0.000913508	-0.01236	0.00017798	
-0.000903428	-0.0114381	0.000387013	
-0.000905606	-0.0106283	0.000539699	
-0.000871838	-0.00984296	0.00070896	
-0.000393423	-0.00201292	-0.00111605	
-0.000411426	-0.00212887	-0.00114734	
-0.000418582	-0.00228474	-0.00118389	
-0.000422809	-0.00240669	-0.00121804	
-0.000425242	-0.0025644	-0.00125367	
-0.000431165	-0.0027141	-0.00129717	
-0.000453678	-0.00286013	-0.00130911	
-0.000490384	-0.00302307	-0.00129844	
-0.000531113	-0.00318314	-0.00130997	
-0.000537584	-0.00340227	-0.00137861	
-0.000575093	-0.00361488	-0.00149771	
-0.000617295	-0.00384857	-0.00148024	
-0.000630211	-0.00411693	-0.00149046	
-0.000671172	-0.00442754	-0.0015698	
-0.000688081	-0.00472084	-0.00160404	
-0.000706676	-0.00500319	-0.00158734	
-0.000730739	-0.0053398	-0.00158573	
-0.000740318	-0.0056922	-0.00158465	
-0.000778732	-0.00609228	-0.00160515	
-0.000820643	-0.00651956	-0.00160973	
-0.000851737	-0.00697832	-0.00159635	
-0.000886594	-0.00749097	-0.00160131	
-0.000911019	-0.00805395	-0.00153577	
-0.000932045	-0.00866415	-0.00151799	
-0.000967462	-0.00930773	-0.00150032	
-0.00100952	-0.00999332	-0.00140845	
-0.00102176	-0.0107902	-0.00134489	
-0.0010495	-0.011633	-0.00124861	
-0.00109068	-0.0125704	-0.00108527	
-0.00111302	-0.0136079	-0.000962127	
-0.00113238	-0.0147169	-0.000777772	
-0.00115164	-0.0159757	-0.000562851	
-0.00116988	-0.0173475	-0.000303034	
-0.00117684	-0.0188641	3.42467e-06	
-0.0011886	-0.0205373	0.000358687	
-0.00119063	-0.0223931	0.000778592	
-0.00118152	-0.0244543	0.00126423	
-0.00116643	-0.026747	0.00183289	
-0.00114326	-0.0292989	0.00248161	
-0.00110317	-0.0321498	0.00323182	
-0.00105367	-0.0353351	0.00409472	
-0.000984133	-0.0389016	0.00508523	
-0.000903512	-0.0429077	0.00622214	
-0.000802644	-0.0474074	0.00751689	
-0.000679515	-0.0524737	0.008986	
-0.000529891	-0.0581781	0.010664	
-0.000358459	-0.064624	0.0125717	
-0.000150976	-0.0719124	0.0147438	
9.81291e-05	-0.0801631	0.017208	
0.000363847	-0.0895296	0.0200107	
0.000668948	-0.10017	0.023216	
0.00104237	-0.112293	0.0268562	
0.00143727	-0.12612	0.0310357	
0.00188451	-0.141912	0.0358538	
0.0023705	-0.160029	0.0413799	
0.0028759	-0.180836	0.0478201	
0.003441	-0.204802	0.0553068	
0.00397549	-0.232548	0.0640944	
0.00441903	-0.264718	0.0744709	
0.00474528	-0.302142	0.0867104	
0.00464223	-0.345941	0.101329	
0.00360335	-0.397379	0.118707	
0.000795568	-0.457874	0.138867	
-0.0041455	-0.528593	0.160552	
-0.00989683	-0.610553	0.182858	
-0.0148518	-0.705079	0.205517	
-0.0182893	-0.813954	0.227136	
-0.0196529	-0.938549	0.242841	
-0.0192427	-1.07606	0.240503	
-0.0164825	-1.20841	0.205251	
-0.0120444	-1.30336	0.143001	
-0.00802933	-1.35151	0.084229	
-0.00535242	-1.37132	0.0449531	
-0.00388074	-1.379	0.0221717	
-0.00315668	-1.3819	0.0088695	
-0.00292774	-1.38261	-0.000489078	
-0.00309594	-1.38169	-0.010058	
-0.00379574	-1.37842	-0.0241675	
-0.00513678	-1.3698	-0.0484863	
-0.00755942	-1.34763	-0.0899628	
-0.0111021	-1.29449	-0.150061	
-0.0148732	-1.19407	-0.209273	
-0.017677	-1.061	-0.238234	
-0.018919	-0.927242	-0.235925	
-0.0187932	-0.807884	-0.21787	
-0.0176582	-0.704427	-0.195682	
-0.0155355	-0.614556	-0.174119	
-0.0123039	-0.536077	-0.154492	
-0.00815967	-0.467338	-0.136661	
-0.00389165	-0.407295	-0.11999	
-8.05329e-05	-0.355108	-0.104437	
0.00245805	-0.309976	-0.0898466	
0.00340584	-0.27128	-0.0769653	
0.00350189	-0.238057	-0.0660942	
0.00319733	-0.209471	-0.0569445	
0.00279508	-0.184789	-0.0491738	
0.00233004	-0.163399	-0.0425435	
0.00188305	-0.144802	-0.0368004	
0.00145076	-0.128583	-0.0318377	
0.00105392	-0.114411	-0.0275451	
0.000690417	-0.101996	-0.0237873	
0.000380604	-0.0910943	-0.0205016	
0.000104175	-0.0815107	-0.0176233	
-0.00014006	-0.0730673	-0.0150979	
-0.00034669	-0.0656203	-0.0128696	
-0.000528281	-0.0590347	-0.0109198	
-0.000675773	-0.0532027	-0.00919802	
-0.000802679	-0.0480331	-0.007692	
-0.00090745	-0.043445	-0.00636641	
-0.000989671	-0.0393631	-0.00520845	
-0.00105606	-0.0357262	-0.00419454	
-0.00110817	-0.0324795	-0.00331185	
-0.00114518	-0.02958	-0.00254132	
-0.00117242	-0.026982	-0.00187619	
-0.00118809	-0.0246513	-0.00129829	
-0.00119655	-0.0225583	-0.00080077	
-0.00119731	-0.0206727	-0.000373875	
-0.00119036	-0.0189736	-8.87264e-06	
-0.00117873	-0.0174381	0.000302345	
-0.0011616	-0.0160502	0.000565331	
-0.00113411	-0.0147526	0.000797079	
-0.0011183	-0.0136541	0.000973418	
-0.0010985	-0.0126066	0.00111079	
-0.00105234	-0.0116817	0.00126203	
-0.00104203	-0.0107933	0.00134915	
-0.00101307	-0.0100172	0.00145392	
-0.00041323	-0.00199242	-0.00123885	
-0.000429517	-0.00212055	-0.00127083	
-0.000440057	-0.00227583	-0.00130457	
-0.000454344	-0.00241387	-0.00134818	
-0.00046204	-0.00255613	-0.00139336	
-0.000474432	-0.00268801	-0.00143825	
-0.000491163	-0.0028286	-0.00148142	
-0.000530724	-0.00299193	-0.00146101	
-0.000553705	-0.00321632	-0.00150445	
-0.000573851	-0.00343266	-0.00159462	
-0.00061018	-0.00361945	-0.00168421	
-0.000655119	-0.00385626	-0.00171534	
-0.000683344	-0.00412716	-0.00174378	
-0.000705941	-0.00441747	-0.00181303	
-0.000722634	-0.00471107	-0.00185951	
-0.000774613	-0.00503088	-0.00189969	
-0.000805625	-0.00536715	-0.00193625	
-0.000806565	-0.00572463	-0.00194437	
-0.000858339	-0.0061349	-0.00201091	
-0.000916178	-0.00656856	-0.00204252	
-0.000935525	-0.00706891	-0.00207811	
-0.000978785	-0.00752875	-0.00212079	
-0.00101864	-0.00810269	-0.0021308	
-0.00105806	-0.00872497	-0.00216667	
-0.00110034	-0.00936922	-0.00216409	
-0.00114775	-0.0100991	-0.00215386	
-0.00118543	-0.0109414	-0.0021839	
-0.00120927	-0.011797	-0.00215041	
-0.00126836	-0.0127386	-0.00210897	
-0.00130636	-0.0138009	-0.00205904	
-0.00134669	-0.0149205	-0.00197617	
-0.00139025	-0.0162322	-0.0018852	
-0.00143016	-0.0176394	-0.00176431	
-0.00146901	-0.0191958	-0.00161317	
-0.00150424	-0.0209196	-0.0014297	
-0.00153557	-0.0228285	-0.001208	
-0.00156506	-0.0249488	-0.000938097	
-0.00158515	-0.0273057	-0.000627276	
-0.00160285	-0.0299374	-0.0002576	
-0.00161485	-0.0328682	0.000174888	
-0.00161844	-0.0361506	0.00067565	
-0.0016086	-0.0398205	0.00125272	
-0.00159798	-0.0439388	0.0019154	
-0.00156319	-0.0485677	0.00267172	
-0.00152076	-0.053774	0.00353823	
-0.00146056	-0.0596411	0.00451623	
-0.00138741	-0.066258	0.00562648	
-0.00129088	-0.0737434	0.00688181	
-0.00117718	-0.0822084	0.00829936	
-0.00104415	-0.0918312	0.00989224	
-0.000869483	-0.10276	0.0116942	
-0.000684303	-0.115208	0.0137305	
-0.000472381	-0.1294	0.0160469	
-0.000227419	-0.145672	0.0186849	
5.7069e-05	-0.164302	0.0216847	
0.000334287	-0.185731	0.0251368	
0.000677531	-0.210474	0.0290965	
0.000965982	-0.239072	0.0337344	
0.0012501	-0.272329	0.0390982	
0.00137938	-0.311043	0.0454949	
0.00139817	-0.356455	0.0529886	
0.000934887	-0.409753	0.0618657	
-0.000439375	-0.472406	0.072065	
-0.00299605	-0.545628	0.0829684	
-0.00581032	-0.629797	0.0938261	
-0.00830192	-0.725343	0.104223	
-0.00978765	-0.83164	0.113289	
-0.0101223	-0.947028	0.118232	
-0.00961278	-1.06531	0.114411	
-0.00822822	-1.17434	0.0981266	
-0.00626852	-1.25985	0.0723479	
-0.00438969	-1.31621	0.0463389	
-0.0029667	-1.34859	0.0265644	
-0.00216283	-1.36554	0.0137099	
-0.00171311	-1.37338	0.00562044	
-0.00159263	-1.37543	-0.000300167	
-0.00172947	-1.37279	-0.00634424	
-0.00209495	-1.36416	-0.0148624	
-0.00288945	-1.3458	-0.0284188	
-0.00415401	-1.31113	-0.0489605	
-0.00575865	-1.25171	-0.0751071	
-0.00749389	-1.16363	-0.0995278	
-0.00898733	-1.05416	-0.113478	
-0.00980861	-0.938151	-0.115285	
-0.0100451	-0.826836	-0.108988	
-0.00981923	-0.725318	-0.0993798	
-0.00893478	-0.634617	-0.08929	
-0.00759693	-0.554244	-0.0798558	
-0.00547399	-0.483106	-0.071021	
-0.00316242	-0.420655	-0.0626913	
-0.00108229	-0.366162	-0.0547198	
0.000229152	-0.319166	-0.0471536	
0.000715995	-0.27902	-0.0404785	
0.000702541	-0.2447	-0.0347745	
0.000523823	-0.215214	-0.0299729	
0.000293283	-0.189777	-0.025855	
2.37927e-05	-0.167758	-0.0222701	
-0.000244743	-0.148625	-0.0191849	
-0.00047512	-0.131954	-0.0164723	
-0.000688005	-0.117389	-0.0140918	
-0.000875352	-0.104638	-0.011994	
-0.00104522	-0.0934404	-0.0101442	
-0.00118061	-0.083606	-0.00850465	
-0.00130132	-0.074938	-0.00705513	
-0.00139547	-0.0672848	-0.00576873	
-0.00147829	-0.0605159	-0.00463562	
-0.00153049	-0.0545275	-0.00363194	
-0.00157407	-0.0492151	-0.0027485	
-0.00160123	-0.0444956	-0.00197368	
-0.00162143	-0.0402936	-0.00129929	
-0.00162809	-0.0365533	-0.000708704	
-0.00162488	-0.033212	-0.000197011	
-0.00161366	-0.0302269	0.000242936	
-0.00160016	-0.0275542	0.000620597	
-0.00157613	-0.0251555	0.000942776	
-0.00154776	-0.0230012	0.00121387	
-0.00151535	-0.0210632	0.0014416	
-0.00148189	-0.0193141	0.00163023	
-0.00144293	-0.0177363	0.00178339	
-0.00140255	-0.0163089	0.00190576	
-0.00135124	-0.0149877	0.00200647	
-0.0013206	-0.0138377	0.002066	
-0.00128693	-0.0127509	0.00212441	
-0.00123716	-0.0117864	0.00216697	
-0.00119461	-0.0109279	0.00218658	
-0.00114732	-0.0100948	0.00219644	
-0.00043102	-0.00197194	-0.00134907	
-0.000454793	-0.00209566	-0.00140105	
-0.000469796	-0.0022358	-0.00144686	
-0.0004848	-0.00237593	-0.00149267	
-0.000499154	-0.00250986	-0.00154237	
-0.000513313	-0.00264193	-0.00159324	
-0.000537525	-0.0027973	-0.00163604	
-0.000559749	-0.00297848	-0.00165564	
-0.00058504	-0.00318208	-0.00167404	
-0.000606394	-0.00340164	-0.00181576	
-0.00064735	-0.00363327	-0.00188332	
-0.000685874	-0.00387881	-0.00195056	
-0.000727491	-0.00411829	-0.00200746	
-0.000752979	-0.00438863	-0.00208453	
-0.000810476	-0.00469916	-0.00215284	
-0.000850295	-0.00502896	-0.00221408	
-0.000892681	-0.00535839	-0.00229398	
-0.000905514	-0.00574073	-0.00234673	
-0.000931194	-0.00614284	-0.00238817	
-0.000979385	-0.00656051	-0.00252058	
-0.00103832	-0.00705422	-0.00257428	
-0.00109103	-0.00755961	-0.0026493	
-0.00111826	-0.00811666	-0.00271489	
-0.00117247	-0.00872651	-0.00280226	
-0.0012409	-0.00939831	-0.00285168	
-0.00127046	-0.0101717	-0.00293998	
-0.00132472	-0.0109724	-0.00301179	
-0.00138226	-0.011836	-0.00305367	
-0.00143509	-0.0127951	-0.00311009	
-0.00151219	-0.0138926	-0.00317714	
-0.00157123	-0.0150315	-0.00320412	
-0.00163307	-0.0163731	-0.00323601	
-0.00169586	-0.0178054	-0.00325629	
-0.00176041	-0.0193872	-0.00326583	
-0.00182339	-0.0211381	-0.00325849	
-0.00188601	-0.0230783	-0.00323566	
-0.00195315	-0.0252349	-0.00319555	
-0.00201501	-0.0276324	-0.00313731	
-0.00207966	-0.0303024	-0.00305559	
-0.00214061	-0.0332823	-0.00295216	
-0.00219592	-0.0366126	-0.00282449	
-0.00224713	-0.0403424	-0.00266758	
